관측소명:울릉도
위도:37.491389
경도:130.913611
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2021-10-14 03:21:00	38	21.90	32.30	-	-	-	-	0.5	서	277	14.7	1021.4	-	
2021-10-14 03:22:00	38	21.90	32.30	-	-	-	-	0.2	서	280	14.7	1021.6	-	
2021-10-14 03:23:00	38	21.90	32.30	-	-	-	-	0.5	서	278	14.8	1021.4	-	
2021-10-14 03:24:00	38	21.90	32.30	-	-	-	-	0.6	서북서	282	14.8	1021.4	-	
2021-10-14 03:25:00	38	21.90	32.40	-	-	-	-	1.0	서남서	249	14.8	1021.6	-	
2021-10-14 03:26:00	38	21.90	32.40	-	-	-	-	0.7	서	266	14.8	1021.4	-	
2021-10-14 03:27:00	38	21.90	32.40	-	-	-	-	1.0	서남서	244	14.8	1021.6	-	
2021-10-14 03:28:00	38	22.00	32.40	-	-	-	-	0.7	서남서	242	14.8	1021.4	-	
2021-10-14 03:29:00	38	21.90	32.30	-	-	-	-	1.0	서남서	243	14.8	1021.4	-	
2021-10-14 03:30:00	38	22.00	32.30	-	-	-	-	0.8	남서	225	14.8	1021.2	-	
2021-10-14 03:31:00	38	22.00	32.30	-	-	-	-	0.6	남서	234	14.8	1021.6	-	
2021-10-14 03:32:00	38	22.00	32.30	-	-	-	-	0.6	서	269	14.9	1021.4	-	
2021-10-14 03:33:00	38	21.90	32.30	-	-	-	-	0.8	서	278	14.8	1021.6	-	
2021-10-14 03:34:00	38	21.90	32.30	-	-	-	-	0.9	서남서	255	14.9	1021.4	-	
2021-10-14 03:35:00	38	21.90	32.30	-	-	-	-	1.1	서남서	245	14.9	1021.6	-	
2021-10-14 03:36:00	39	21.90	32.40	-	-	-	-	1.1	서남서	241	14.9	1021.4	-	
2021-10-14 03:37:00	39	21.90	32.40	-	-	-	-	1.1	서남서	240	14.9	1021.6	-	
2021-10-14 03:38:00	39	21.90	32.40	-	-	-	-	1.2	서	268	15.0	1021.6	-	
2021-10-14 03:39:00	38	21.90	32.40	-	-	-	-	1.3	서북서	285	15.1	1021.6	-	
2021-10-14 03:40:00	38	21.90	32.40	-	-	-	-	1.6	서	281	15.1	1021.6	-	
2021-10-14 03:41:00	38	21.90	32.40	-	-	-	-	1.1	서	263	15.1	1021.6	-	
2021-10-14 03:42:00	38	22.00	32.40	-	-	-	-	1.0	서북서	291	15.2	1021.4	-	
2021-10-14 03:43:00	38	22.00	32.40	-	-	-	-	1.0	북서	310	15.1	1021.4	-	
2021-10-14 03:44:00	38	22.00	32.40	-	-	-	-	0.6	서	262	15.2	1021.4	-	
2021-10-14 03:45:00	39	22.00	32.40	-	-	-	-	0.8	서	261	15.1	1021.4	-	
2021-10-14 03:46:00	39	21.90	32.40	-	-	-	-	0.8	서남서	258	15.0	1021.2	-	
2021-10-14 03:47:00	39	21.90	32.40	-	-	-	-	0.7	서남서	258	15.0	1021.4	-	
2021-10-14 03:48:00	39	22.00	32.40	-	-	-	-	0.5	서	260	14.9	1021.2	-	
2021-10-14 03:49:00	39	22.00	32.40	-	-	-	-	0.6	서남서	257	15.0	1021.4	-	
2021-10-14 03:50:00	39	22.00	32.40	-	-	-	-	0.4	서남서	256	14.9	1021.2	-	
2021-10-14 03:51:00	39	22.00	32.40	-	-	-	-	0.7	서남서	254	14.9	1021.1	-	
2021-10-14 03:52:00	39	22.00	32.40	-	-	-	-	0.7	서	280	15.0	1021.4	-	
2021-10-14 03:53:00	39	22.00	32.40	-	-	-	-	0.9	서남서	243	15.0	1021.1	-	
2021-10-14 03:54:00	39	21.90	32.40	-	-	-	-	0.8	서	264	15.0	1021.1	-	
2021-10-14 03:55:00	39	22.00	32.40	-	-	-	-	1.2	서남서	256	14.9	1021.1	-	
2021-10-14 03:56:00	39	22.00	32.40	-	-	-	-	1.3	서남서	258	14.9	1021.1	-	
2021-10-14 03:57:00	39	21.90	32.40	-	-	-	-	1.3	서남서	254	14.9	1021.2	-	
2021-10-14 03:58:00	39	21.90	32.40	-	-	-	-	1.1	서북서	288	14.8	1021.2	-	
2021-10-14 03:59:00	39	21.90	32.40	-	-	-	-	0.9	서	277	14.9	1021.4	-	
2021-10-14 04:00:00	39	22.00	32.40	-	-	-	-	1.0	서	265	14.9	1021.4	-	
2021-10-14 04:01:00	39	22.00	32.40	-	-	-	-	1.3	서북서	291	14.9	1021.6	-	
2021-10-14 04:02:00	39	22.00	32.40	-	-	-	-	1.3	서북서	286	14.9	1021.4	-	
2021-10-14 04:03:00	39	21.90	32.40	-	-	-	-	0.9	북서	317	15.0	1021.6	-	
2021-10-14 04:04:00	39	22.00	32.40	-	-	-	-	0.3	북북서	327	14.9	1021.6	-	
2021-10-14 04:05:00	39	22.00	32.40	-	-	-	-	0.8	서북서	299	14.9	1021.4	-	
2021-10-14 04:06:00	39	22.00	32.40	-	-	-	-	0.5	북	352	14.9	1021.4	-	
2021-10-14 04:07:00	39	22.00	32.40	-	-	-	-	0.5	서북서	302	14.9	1021.4	-	
2021-10-14 04:08:00	39	22.00	32.40	-	-	-	-	0.4	서	279	14.9	1021.4	-	
2021-10-14 04:09:00	39	22.00	32.40	-	-	-	-	0.3	서	279	14.8	1021.6	-	
2021-10-14 04:10:00	39	22.00	32.40	-	-	-	-	0.3	서	279	14.7	1021.4	-	
2021-10-14 04:11:00	39	22.00	32.40	-	-	-	-	0.3	서	278	14.7	1021.4	-	
2021-10-14 04:12:00	39	22.00	32.40	-	-	-	-	0.7	서	278	14.7	1021.4	-	
2021-10-14 04:13:00	39	22.00	32.40	-	-	-	-	0.8	서남서	257	14.7	1021.4	-	
2021-10-14 04:14:00	39	22.00	32.40	-	-	-	-	1.3	서북서	287	14.7	1021.4	-	
2021-10-14 04:15:00	39	22.00	32.40	-	-	-	-	0.6	서	277	14.7	1021.4	-	
2021-10-14 04:16:00	38	22.00	32.40	-	-	-	-	1.0	서남서	258	14.7	1021.4	-	
2021-10-14 04:17:00	38	22.00	32.40	-	-	-	-	0.9	서남서	247	14.6	1021.4	-	
2021-10-14 04:18:00	39	22.00	32.40	-	-	-	-	0.9	서남서	246	14.7	1021.4	-	
2021-10-14 04:19:00	39	22.00	32.40	-	-	-	-	0.3	서남서	243	14.6	1021.4	-	
2021-10-14 04:20:00	40	22.00	32.40	-	-	-	-	0.6	서남서	243	14.6	1021.4	-	
2021-10-14 04:21:00	40	22.00	32.40	-	-	-	-	0.7	서남서	243	14.7	1021.6	-	
2021-10-14 04:22:00	39	22.00	32.40	-	-	-	-	0.4	서남서	244	14.6	1021.6	-	
2021-10-14 04:23:00	39	22.00	32.40	-	-	-	-	0.4	서남서	255	14.6	1021.6	-	
2021-10-14 04:24:00	39	22.00	32.40	-	-	-	-	0.6	서남서	256	14.7	1021.4	-	
2021-10-14 04:25:00	39	22.00	32.40	-	-	-	-	0.6	서남서	238	14.7	1021.6	-	
2021-10-14 04:26:00	38	22.00	32.40	-	-	-	-	1.0	서남서	247	14.6	1021.6	-	
2021-10-14 04:27:00	39	22.00	32.40	-	-	-	-	0.6	남서	228	14.7	1021.4	-	
2021-10-14 04:28:00	40	22.00	32.40	-	-	-	-	0.6	남서	229	14.6	1021.6	-	
2021-10-14 04:29:00	40	22.00	32.40	-	-	-	-	0.6	서남서	239	14.6	1021.6	-	
2021-10-14 04:30:00	39	22.00	32.40	-	-	-	-	0.7	서남서	242	14.5	1021.6	-	
2021-10-14 04:31:00	39	22.00	32.40	-	-	-	-	0.9	서	259	14.6	1021.4	-	
2021-10-14 04:32:00	39	22.00	32.40	-	-	-	-	1.2	서남서	251	14.5	1021.6	-	
2021-10-14 04:33:00	39	22.00	32.40	-	-	-	-	1.3	서남서	251	14.5	1021.6	-	
2021-10-14 04:34:00	39	22.00	32.40	-	-	-	-	1.5	서남서	246	14.5	1021.6	-	
2021-10-14 04:35:00	39	22.00	32.40	-	-	-	-	1.3	서남서	253	14.5	1021.6	-	
2021-10-14 04:36:00	39	22.00	32.40	-	-	-	-	1.0	서남서	248	14.5	1021.6	-	
2021-10-14 04:37:00	40	22.00	32.40	-	-	-	-	0.6	남서	235	14.5	1021.6	-	
2021-10-14 04:38:00	40	22.00	32.40	-	-	-	-	0.6	서남서	238	14.5	1021.6	-	
2021-10-14 04:39:00	39	22.00	32.40	-	-	-	-	0.5	서남서	239	14.5	1021.4	-	
2021-10-14 04:40:00	39	22.00	32.40	-	-	-	-	0.6	서남서	242	14.5	1021.4	-	
2021-10-14 04:41:00	39	22.00	32.40	-	-	-	-	0.6	서남서	245	14.5	1021.4	-	
2021-10-14 04:42:00	39	22.00	32.40	-	-	-	-	1.3	서남서	240	14.5	1021.4	-	
2021-10-14 04:43:00	39	22.00	32.40	-	-	-	-	1.3	서남서	253	14.5	1021.2	-	
2021-10-14 04:44:00	39	22.00	32.40	-	-	-	-	1.7	남서	234	14.5	1021.4	-	
2021-10-14 04:45:00	40	22.00	32.40	-	-	-	-	1.5	서남서	258	14.6	1021.4	-	
2021-10-14 04:46:00	40	22.00	32.40	-	-	-	-	1.1	서	269	14.6	1021.4	-	
2021-10-14 04:47:00	40	22.00	32.40	-	-	-	-	1.3	서	259	14.7	1021.2	-	
2021-10-14 04:48:00	40	22.00	32.40	-	-	-	-	1.3	서남서	253	14.5	1021.4	-	
2021-10-14 04:49:00	40	22.00	32.40	-	-	-	-	1.2	서남서	251	14.5	1021.6	-	
2021-10-14 04:50:00	39	22.00	32.40	-	-	-	-	1.0	서	277	14.6	1021.4	-	
2021-10-14 04:51:00	40	22.00	32.40	-	-	-	-	1.0	서남서	250	14.5	1021.6	-	
2021-10-14 04:52:00	39	22.00	32.40	-	-	-	-	0.9	서남서	239	14.5	1021.6	-	
2021-10-14 04:53:00	39	22.00	32.40	-	-	-	-	1.0	서남서	249	14.6	1021.6	-	
2021-10-14 04:54:00	39	22.00	32.40	-	-	-	-	1.2	서남서	248	14.5	1021.6	-	
2021-10-14 04:55:00	39	22.00	32.40	-	-	-	-	1.3	서남서	248	14.6	1021.4	-	
2021-10-14 04:56:00	39	22.00	32.40	-	-	-	-	1.0	서남서	251	14.6	1021.4	-	
2021-10-14 04:57:00	40	22.00	32.40	-	-	-	-	1.1	서남서	248	14.5	1021.6	-	
2021-10-14 04:58:00	40	22.00	32.40	-	-	-	-	0.9	서남서	247	14.5	1021.4	-	
2021-10-14 04:59:00	40	22.00	32.40	-	-	-	-	0.4	서남서	250	14.5	1021.6	-	
2021-10-14 05:00:00	39	22.00	32.40	-	-	-	-	0.5	서북서	291	14.7	1021.4	-	
2021-10-14 05:01:00	39	22.00	32.40	-	-	-	-	0.6	서남서	252	14.6	1021.4	-	
2021-10-14 05:02:00	39	22.00	32.40	-	-	-	-	0.5	서남서	240	14.6	1021.6	-	
2021-10-14 05:03:00	40	22.00	32.40	-	-	-	-	0.8	서남서	241	14.6	1021.4	-	
2021-10-14 05:04:00	40	22.00	32.40	-	-	-	-	0.6	서남서	241	14.6	1021.4	-	
2021-10-14 05:05:00	40	22.00	32.40	-	-	-	-	0.5	서남서	241	14.5	1021.4	-	
2021-10-14 05:06:00	40	22.00	32.40	-	-	-	-	0.4	서남서	241	14.5	1021.6	-	
2021-10-14 05:07:00	40	22.00	32.40	-	-	-	-	0.8	서남서	241	14.5	1021.4	-	
2021-10-14 05:08:00	40	22.00	32.40	-	-	-	-	1.0	남서	236	14.5	1021.4	-	
2021-10-14 05:09:00	40	22.00	32.40	-	-	-	-	0.9	남서	236	14.5	1021.4	-	
2021-10-14 05:10:00	40	22.00	32.40	-	-	-	-	0.8	남서	236	14.6	1021.8	-	
2021-10-14 05:11:00	40	22.00	32.40	-	-	-	-	0.8	서	266	14.5	1021.6	-	
2021-10-14 05:12:00	40	22.00	32.40	-	-	-	-	1.2	서	259	14.6	1021.6	-	
2021-10-14 05:13:00	40	22.00	32.40	-	-	-	-	1.3	서남서	238	14.5	1021.6	-	
2021-10-14 05:14:00	40	22.00	32.40	-	-	-	-	1.5	서남서	241	14.5	1021.6	-	
2021-10-14 05:15:00	40	22.00	32.40	-	-	-	-	1.4	남서	227	14.6	1021.4	-	
2021-10-14 05:16:00	40	22.00	32.40	-	-	-	-	0.9	서남서	238	14.5	1021.6	-	
2021-10-14 05:17:00	40	22.00	32.40	-	-	-	-	1.3	서남서	246	14.6	1021.4	-	
2021-10-14 05:18:00	40	22.00	32.40	-	-	-	-	1.3	남서	236	14.6	1021.6	-	
2021-10-14 05:19:00	40	22.00	32.40	-	-	-	-	1.3	서남서	240	14.7	1021.4	-	
2021-10-14 05:20:00	40	22.00	32.40	-	-	-	-	1.3	서남서	240	14.6	1021.6	-	
2021-10-14 05:21:00	40	22.00	32.40	-	-	-	-	1.5	서남서	249	14.7	1021.6	-	
2021-10-14 05:22:00	40	22.00	32.40	-	-	-	-	1.0	서	261	14.7	1021.6	-	
2021-10-14 05:23:00	40	22.00	32.40	-	-	-	-	1.3	서남서	245	14.7	1021.6	-	
2021-10-14 05:24:00	40	22.00	32.40	-	-	-	-	1.3	서남서	253	14.7	1021.4	-	
2021-10-14 05:25:00	40	22.00	32.40	-	-	-	-	0.7	서남서	254	14.7	1021.4	-	
2021-10-14 05:26:00	40	22.00	32.40	-	-	-	-	0.8	서남서	258	14.6	1021.6	-	
2021-10-14 05:27:00	40	22.00	32.40	-	-	-	-	0.8	서남서	258	14.7	1021.8	-	
2021-10-14 05:28:00	40	22.00	32.40	-	-	-	-	0.8	서	267	14.6	1021.8	-	
2021-10-14 05:29:00	40	22.00	32.40	-	-	-	-	0.7	서	265	14.5	1021.6	-	
2021-10-14 05:30:00	40	22.00	32.40	-	-	-	-	0.8	서	263	14.6	1021.4	-	
2021-10-14 05:31:00	40	22.00	32.40	-	-	-	-	0.6	서	262	14.6	1021.6	-	
2021-10-14 05:32:00	41	22.00	32.40	-	-	-	-	0.8	서	262	14.5	1021.6	-	
2021-10-14 05:33:00	41	22.00	32.40	-	-	-	-	1.2	남서	235	14.5	1021.6	-	
2021-10-14 05:34:00	41	22.00	32.40	-	-	-	-	1.2	서남서	241	14.5	1021.4	-	
2021-10-14 05:35:00	41	22.00	32.40	-	-	-	-	1.1	서남서	240	14.5	1021.6	-	
2021-10-14 05:36:00	41	22.00	32.40	-	-	-	-	1.3	서	268	14.5	1021.6	-	
2021-10-14 05:37:00	41	22.00	32.40	-	-	-	-	1.0	서남서	258	14.5	1021.6	-	
2021-10-14 05:38:00	41	22.00	32.40	-	-	-	-	0.9	서	261	14.6	1021.4	-	
2021-10-14 05:39:00	41	22.00	32.40	-	-	-	-	0.9	서남서	250	14.7	1021.2	-	
2021-10-14 05:40:00	41	22.00	32.40	-	-	-	-	1.0	남서	229	14.6	1021.6	-	
2021-10-14 05:41:00	40	22.00	32.40	-	-	-	-	0.8	서남서	253	14.6	1021.6	-	
2021-10-14 05:42:00	40	22.00	32.40	-	-	-	-	0.8	서남서	251	14.7	1021.4	-	
2021-10-14 05:43:00	41	22.00	32.40	-	-	-	-	0.9	서남서	247	14.6	1021.2	-	
2021-10-14 05:44:00	41	22.00	32.40	-	-	-	-	1.0	남서	231	14.6	1021.6	-	
2021-10-14 05:45:00	41	22.00	32.40	-	-	-	-	1.2	서남서	251	14.5	1021.6	-	
2021-10-14 05:46:00	41	22.00	32.40	-	-	-	-	0.9	서남서	254	14.5	1021.4	-	
2021-10-14 05:47:00	41	22.00	32.40	-	-	-	-	0.9	서남서	254	14.5	1021.4	-	
2021-10-14 05:48:00	41	22.00	32.40	-	-	-	-	1.0	서남서	248	14.6	1021.4	-	
2021-10-14 05:49:00	41	22.00	32.40	-	-	-	-	1.0	서남서	239	14.6	1021.4	-	
2021-10-14 05:50:00	41	22.00	32.40	-	-	-	-	1.0	서남서	238	14.6	1021.4	-	
2021-10-14 05:51:00	41	22.00	32.40	-	-	-	-	0.7	서남서	244	14.5	1021.6	-	
2021-10-14 05:52:00	41	22.00	32.40	-	-	-	-	0.8	서남서	245	14.5	1021.4	-	
2021-10-14 05:53:00	41	22.00	32.40	-	-	-	-	0.8	서남서	245	14.5	1021.6	-	
2021-10-14 05:54:00	40	22.00	32.40	-	-	-	-	0.8	서남서	255	14.5	1021.6	-	
2021-10-14 05:55:00	40	22.00	32.40	-	-	-	-	0.9	서남서	239	14.5	1021.4	-	
2021-10-14 05:56:00	40	22.00	32.40	-	-	-	-	1.0	남서	232	14.5	1021.4	-	
2021-10-14 05:57:00	40	21.90	32.40	-	-	-	-	1.5	서남서	250	14.5	1021.6	-	
2021-10-14 05:58:00	41	21.90	32.40	-	-	-	-	0.9	남서	227	14.5	1021.4	-	
2021-10-14 05:59:00	41	21.90	32.40	-	-	-	-	1.3	서남서	246	14.6	1021.4	-	
2021-10-14 06:00:00	41	21.90	32.40	-	-	-	-	0.9	서남서	248	14.6	1021.4	-	
2021-10-14 06:01:00	41	21.90	32.40	-	-	-	-	0.6	서남서	246	14.6	1021.4	-	
2021-10-14 06:02:00	41	21.90	32.40	-	-	-	-	0.6	서북서	294	14.6	1021.6	-	
2021-10-14 06:03:00	40	21.90	32.30	-	-	-	-	1.2	서남서	237	14.6	1021.6	-	
2021-10-14 06:04:00	40	21.90	32.30	-	-	-	-	0.9	남서	232	14.6	1021.6	-	
2021-10-14 06:05:00	41	21.90	32.30	-	-	-	-	0.5	남서	233	14.7	1021.4	-	
2021-10-14 06:06:00	40	21.90	32.30	-	-	-	-	0.7	남서	225	14.7	1021.6	-	
2021-10-14 06:07:00	41	21.90	32.30	-	-	-	-	0.8	남서	235	14.7	1021.4	-	
2021-10-14 06:08:00	41	21.90	32.30	-	-	-	-	0.6	서남서	242	14.7	1021.6	-	
2021-10-14 06:09:00	41	21.90	32.30	-	-	-	-	0.5	서남서	246	14.7	1021.4	-	
2021-10-14 06:10:00	41	21.90	32.30	-	-	-	-	0.8	서남서	242	14.7	1021.4	-	
2021-10-14 06:11:00	41	21.90	32.30	-	-	-	-	0.8	서남서	239	14.6	1021.6	-	
2021-10-14 06:12:00	40	21.90	32.30	-	-	-	-	1.1	서남서	241	14.6	1021.4	-	
2021-10-14 06:13:00	40	21.90	32.30	-	-	-	-	0.9	서남서	256	14.6	1021.4	-	
2021-10-14 06:14:00	40	21.90	32.30	-	-	-	-	0.9	서남서	242	14.5	1021.6	-	
2021-10-14 06:15:00	40	21.90	32.30	-	-	-	-	0.9	서남서	248	14.5	1021.4	-	
2021-10-14 06:16:00	40	21.90	32.30	-	-	-	-	0.7	서남서	248	14.5	1021.6	-	
2021-10-14 06:17:00	41	21.90	32.30	-	-	-	-	1.0	서남서	248	14.5	1021.6	-	
2021-10-14 06:18:00	41	21.90	32.30	-	-	-	-	0.9	서남서	249	14.5	1021.6	-	
2021-10-14 06:19:00	41	21.90	32.30	-	-	-	-	1.0	서남서	247	14.5	1021.6	-	
2021-10-14 06:20:00	40	21.90	32.30	-	-	-	-	0.8	서남서	258	14.6	1021.4	-	
2021-10-14 06:21:00	40	21.90	32.30	-	-	-	-	0.5	서남서	257	14.6	1021.4	-	
2021-10-14 06:22:00	40	21.90	32.30	-	-	-	-	0.7	서남서	257	14.5	1021.6	-	
2021-10-14 06:23:00	41	21.90	32.20	-	-	-	-	0.8	서남서	248	14.6	1021.6	-	
2021-10-14 06:24:00	41	21.90	32.20	-	-	-	-	0.7	남서	231	14.5	1021.6	-	
2021-10-14 06:25:00	40	21.90	32.20	-	-	-	-	0.7	서남서	238	14.5	1021.6	-	
2021-10-14 06:26:00	40	21.90	32.20	-	-	-	-	0.8	서남서	242	14.5	1021.4	-	
2021-10-14 06:27:00	40	21.90	32.20	-	-	-	-	0.9	서남서	244	14.5	1021.4	-	
2021-10-14 06:28:00	40	21.90	32.30	-	-	-	-	1.0	서남서	247	14.5	1021.6	-	
2021-10-14 06:29:00	40	21.90	32.20	-	-	-	-	1.1	서남서	247	14.5	1021.6	-	
2021-10-14 06:30:00	40	21.90	32.20	-	-	-	-	1.0	남서	230	14.6	1021.6	-	
2021-10-14 06:31:00	40	21.90	32.20	-	-	-	-	1.0	서남서	243	14.6	1021.6	-	
2021-10-14 06:32:00	40	21.90	32.20	-	-	-	-	0.6	서남서	250	14.6	1021.6	-	
2021-10-14 06:33:00	40	21.90	32.30	-	-	-	-	0.8	서남서	251	14.7	1021.4	-	
2021-10-14 06:34:00	40	21.90	32.30	-	-	-	-	0.9	서남서	243	14.7	1021.4	-	
2021-10-14 06:35:00	40	21.90	32.30	-	-	-	-	1.1	서남서	242	14.7	1021.4	-	
2021-10-14 06:36:00	40	21.90	32.30	-	-	-	-	1.3	서남서	239	14.7	1021.6	-	
2021-10-14 06:37:00	40	21.90	32.30	-	-	-	-	1.0	서남서	252	14.6	1021.6	-	
2021-10-14 06:38:00	40	21.90	32.30	-	-	-	-	0.6	서남서	249	14.7	1021.4	-	
2021-10-14 06:39:00	40	21.90	32.30	-	-	-	-	0.2	서남서	249	14.8	1021.6	-	
2021-10-14 06:40:00	40	21.90	32.30	-	-	-	-	0.4	서남서	249	14.8	1021.6	-	
2021-10-14 06:41:00	40	21.90	32.30	-	-	-	-	0.7	서남서	254	14.7	1021.6	-	
2021-10-14 06:42:00	40	21.90	32.30	-	-	-	-	0.9	서남서	244	14.8	1021.4	-	
2021-10-14 06:43:00	40	21.90	32.30	-	-	-	-	1.0	남서	226	14.7	1021.4	-	
2021-10-14 06:44:00	40	21.90	32.30	-	-	-	-	1.0	남서	236	14.7	1021.6	-	
2021-10-14 06:45:00	40	21.90	32.30	-	-	-	-	1.0	남서	235	14.8	1021.6	-	
2021-10-14 06:46:00	40	21.90	32.30	-	-	-	-	0.9	서남서	254	14.8	1021.6	-	
2021-10-14 06:47:00	40	21.90	32.30	-	-	-	-	0.8	서	261	14.9	1021.4	-	
2021-10-14 06:48:00	40	21.90	32.30	-	-	-	-	0.6	서남서	253	14.9	1021.4	-	
2021-10-14 06:49:00	40	22.00	32.30	-	-	-	-	0.6	서남서	254	14.9	1021.4	-	
2021-10-14 06:50:00	40	22.00	32.30	-	-	-	-	0.9	남서	230	14.9	1021.4	-	
2021-10-14 06:51:00	40	22.00	32.40	-	-	-	-	0.8	남서	216	14.9	1021.4	-	
2021-10-14 06:52:00	40	22.00	32.30	-	-	-	-	0.7	남서	229	15.0	1021.4	-	
2021-10-14 06:53:00	40	22.00	32.30	-	-	-	-	0.7	남서	228	15.0	1021.4	-	
2021-10-14 06:54:00	39	22.00	32.30	-	-	-	-	0.5	남서	227	14.9	1021.6	-	
2021-10-14 06:55:00	39	22.00	32.30	-	-	-	-	0.2	남서	228	15.0	1021.4	-	
2021-10-14 06:56:00	39	22.00	32.30	-	-	-	-	0.1	남서	228	15.0	1021.4	-	
2021-10-14 06:57:00	39	22.00	32.30	-	-	-	-	0.3	남서	228	15.0	1021.4	-	
2021-10-14 06:58:00	39	22.00	32.30	-	-	-	-	0.6	남서	225	15.1	1021.4	-	
2021-10-14 06:59:00	39	22.00	32.30	-	-	-	-	0.9	남서	223	15.0	1021.2	-	
2021-10-14 07:00:00	40	22.00	32.30	-	-	-	-	0.4	남남서	206	15.0	1021.6	-	
2021-10-14 07:01:00	39	22.00	32.30	-	-	-	-	0.2	남남서	208	15.0	1021.6	-	
2021-10-14 07:02:00	39	22.00	32.30	-	-	-	-	0.4	남남서	209	15.0	1021.2	-	
2021-10-14 07:03:00	40	22.00	32.30	-	-	-	-	0.1	남남서	211	15.1	1021.2	-	
2021-10-14 07:04:00	40	22.00	32.30	-	-	-	-	0.3	남남서	211	15.1	1021.2	-	
2021-10-14 07:05:00	40	22.00	32.30	-	-	-	-	0.6	남서	231	15.1	1021.4	-	
2021-10-14 07:06:00	40	22.00	32.30	-	-	-	-	0.3	남서	233	15.2	1021.4	-	
2021-10-14 07:07:00	39	22.00	32.30	-	-	-	-	0.5	남서	233	15.2	1021.4	-	
2021-10-14 07:08:00	39	22.00	32.30	-	-	-	-	0.3	남서	233	15.2	1021.2	-	
2021-10-14 07:09:00	39	22.00	32.30	-	-	-	-	0.3	남서	233	15.3	1021.2	-	
2021-10-14 07:10:00	39	22.00	32.30	-	-	-	-	0.2	남서	233	15.4	1021.2	-	
2021-10-14 07:11:00	39	22.00	32.30	-	-	-	-	0.2	남서	233	15.3	1021.4	-	
2021-10-14 07:12:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.3	1021.2	-	
2021-10-14 07:13:00	39	22.00	32.30	-	-	-	-	0.3	남서	233	15.4	1021.4	-	
2021-10-14 07:14:00	39	22.00	32.30	-	-	-	-	0.2	남서	233	15.4	1021.4	-	
2021-10-14 07:15:00	39	22.00	32.30	-	-	-	-	0.2	남서	233	15.4	1021.2	-	
2021-10-14 07:16:00	39	22.00	32.30	-	-	-	-	0.3	남서	233	15.5	1021.4	-	
2021-10-14 07:17:00	40	22.00	32.30	-	-	-	-	0.1	남서	233	15.4	1021.4	-	
2021-10-14 07:18:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.4	-	
2021-10-14 07:19:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.4	-	
2021-10-14 07:20:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.4	-	
2021-10-14 07:21:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.1	-	
2021-10-14 07:22:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.1	-	
2021-10-14 07:23:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.2	-	
2021-10-14 07:24:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.2	-	
2021-10-14 07:25:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.1	-	
2021-10-14 07:26:00	39	22.00	32.30	-	-	-	-	0.4	남서	233	15.6	1021.2	-	
2021-10-14 07:27:00	39	22.00	32.30	-	-	-	-	0.1	남서	233	15.6	1021.2	-	
2021-10-14 07:28:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.1	-	
2021-10-14 07:29:00	39	22.00	32.30	-	-	-	-	0.3	남서	233	15.7	1021.2	-	
2021-10-14 07:30:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.7	1021.4	-	
2021-10-14 07:31:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.7	1021.1	-	
2021-10-14 07:32:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.7	1021.2	-	
2021-10-14 07:33:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.6	1021.2	-	
2021-10-14 07:34:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.6	1021.2	-	
2021-10-14 07:35:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.6	1021.2	-	
2021-10-14 07:36:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.6	1021.2	-	
2021-10-14 07:37:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.5	1021.1	-	
2021-10-14 07:38:00	40	22.10	32.30	-	-	-	-	0.0	남서	233	15.6	1021.2	-	
2021-10-14 07:39:00	40	22.10	32.30	-	-	-	-	0.0	남서	233	15.7	1021.1	-	
2021-10-14 07:40:00	39	22.10	32.30	-	-	-	-	0.0	남서	233	15.7	1021.2	-	
2021-10-14 07:41:00	39	22.00	32.30	-	-	-	-	0.0	남서	233	15.6	1021.1	-	
2021-10-14 07:42:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.6	1021.2	-	
2021-10-14 07:43:00	40	22.00	32.30	-	-	-	-	0.0	남서	233	15.8	1021.4	-	
2021-10-14 07:44:00	40	22.10	32.30	-	-	-	-	0.2	남서	233	15.8	1021.2	-	
