관측소명:태안
위도:36.91305555555560
경도:126.238888888889
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2021-10-18 08:24:00	187	-	-	-	-	-	-	2.6	남남동	156	8.5	1023.9	-	
2021-10-18 08:25:00	186	-	-	-	-	-	-	2.9	남남동	161	8.7	1023.9	-	
2021-10-18 08:26:00	185	-	-	-	-	-	-	3.1	남남동	158	8.7	1023.9	-	
2021-10-18 08:27:00	184	-	-	-	-	-	-	3.7	남남동	161	8.7	1023.9	-	
2021-10-18 08:28:00	183	-	-	-	-	-	-	3.3	남남동	158	8.6	1023.9	-	
2021-10-18 08:29:00	182	-	-	-	-	-	-	2.9	남남동	150	8.7	1023.9	-	
2021-10-18 08:30:00	181	-	-	-	-	-	-	2.8	남남동	154	8.7	1023.9	-	
2021-10-18 08:31:00	180	-	-	-	-	-	-	2.7	남동	140	8.8	1023.9	-	
2021-10-18 08:32:00	178	-	-	-	-	-	-	3.1	남동	143	8.9	1024.0	-	
2021-10-18 08:33:00	177	-	-	-	-	-	-	2.5	남동	143	8.9	1024.0	-	
2021-10-18 08:34:00	177	-	-	-	-	-	-	2.9	남동	146	9.0	1024.0	-	
2021-10-18 08:35:00	176	-	-	-	-	-	-	2.9	남남동	166	9.0	1024.0	-	
2021-10-18 08:36:00	175	-	-	-	-	-	-	3.3	남남동	163	9.1	1024.0	-	
2021-10-18 08:37:00	174	-	-	-	-	-	-	3.4	남남동	162	9.0	1024.0	-	
2021-10-18 08:38:00	173	-	-	-	-	-	-	3.4	남남동	160	8.9	1024.0	-	
2021-10-18 08:39:00	172	-	-	-	-	-	-	3.1	남남동	155	8.9	1024.0	-	
2021-10-18 08:40:00	171	-	-	-	-	-	-	3.3	남남동	164	8.9	1024.0	-	
2021-10-18 08:41:00	170	-	-	-	-	-	-	3.2	남남동	164	9.0	1024.0	-	
2021-10-18 08:42:00	169	-	-	-	-	-	-	3.4	남남동	160	9.0	1024.0	-	
2021-10-18 08:43:00	168	-	-	-	-	-	-	3.3	남남동	163	9.1	1024.0	-	
2021-10-18 08:44:00	167	-	-	-	-	-	-	2.9	남남동	158	9.1	1024.0	-	
2021-10-18 08:45:00	167	-	-	-	-	-	-	2.9	남남동	160	9.2	1024.0	-	
2021-10-18 08:46:00	166	-	-	-	-	-	-	3.2	남남동	159	9.2	1024.1	-	
2021-10-18 08:47:00	166	-	-	-	-	-	-	3.1	남남동	155	9.3	1024.0	-	
2021-10-18 08:48:00	166	-	-	-	-	-	-	3.3	남남동	161	9.3	1024.0	-	
2021-10-18 08:49:00	165	-	-	-	-	-	-	2.8	남남동	159	9.3	1024.1	-	
2021-10-18 08:50:00	164	-	-	-	-	-	-	2.6	남동	134	9.5	1024.1	-	
2021-10-18 08:51:00	164	-	-	-	-	-	-	2.9	남동	140	9.6	1024.1	-	
2021-10-18 08:52:00	164	-	-	-	-	-	-	2.7	남동	134	9.6	1024.1	-	
2021-10-18 08:53:00	163	-	-	-	-	-	-	3.1	남동	133	9.6	1024.1	-	
2021-10-18 08:54:00	162	-	-	-	-	-	-	3.3	남동	132	9.6	1024.1	-	
2021-10-18 08:55:00	162	-	-	-	-	-	-	3.1	남동	132	9.6	1024.1	-	
2021-10-18 08:56:00	161	-	-	-	-	-	-	3.3	남동	135	9.6	1024.1	-	
2021-10-18 08:57:00	161	-	-	-	-	-	-	3.0	남동	138	9.7	1024.1	-	
2021-10-18 08:58:00	160	-	-	-	-	-	-	3.0	남동	135	9.8	1024.1	-	
2021-10-18 08:59:00	160	-	-	-	-	-	-	2.9	남동	133	9.8	1024.1	-	
2021-10-18 09:00:00	160	-	-	-	-	-	-	2.8	남동	131	9.9	1024.1	-	
2021-10-18 09:01:00	160	-	-	-	-	-	-	2.8	남동	128	9.9	1024.1	-	
2021-10-18 09:02:00	160	-	-	-	-	-	-	3.1	남동	140	10.0	1024.1	-	
2021-10-18 09:03:00	159	-	-	-	-	-	-	2.7	남동	138	10.1	1024.1	-	
2021-10-18 09:04:00	159	-	-	-	-	-	-	3.1	남동	128	10.2	1024.1	-	
2021-10-18 09:05:00	158	-	-	-	-	-	-	3.6	남동	136	10.2	1024.0	-	
2021-10-18 09:06:00	158	-	-	-	-	-	-	3.1	남동	136	10.2	1024.0	-	
2021-10-18 09:07:00	157	-	-	-	-	-	-	3.2	남동	136	10.2	1024.0	-	
2021-10-18 09:08:00	157	-	-	-	-	-	-	3.4	남동	133	10.2	1024.0	-	
2021-10-18 09:09:00	157	-	-	-	-	-	-	3.0	남동	137	10.2	1024.0	-	
2021-10-18 09:10:00	156	-	-	-	-	-	-	2.9	남동	142	10.2	1024.1	-	
2021-10-18 09:11:00	156	-	-	-	-	-	-	3.7	남동	137	10.3	1024.0	-	
2021-10-18 09:12:00	156	-	-	-	-	-	-	3.8	남동	144	10.2	1024.0	-	
2021-10-18 09:13:00	156	-	-	-	-	-	-	3.8	남동	139	10.2	1024.0	-	
2021-10-18 09:14:00	156	-	-	-	-	-	-	3.6	남동	137	10.2	1024.0	-	
2021-10-18 09:15:00	156	-	-	-	-	-	-	3.5	남동	133	10.2	1024.0	-	
2021-10-18 09:16:00	155	-	-	-	-	-	-	3.4	남동	139	10.3	1024.1	-	
2021-10-18 09:17:00	156	-	-	-	-	-	-	3.6	남동	137	10.3	1024.0	-	
2021-10-18 09:18:00	155	-	-	-	-	-	-	3.5	남동	137	10.3	1024.0	-	
2021-10-18 09:19:00	155	-	-	-	-	-	-	3.7	남동	141	10.4	1024.0	-	
2021-10-18 09:20:00	155	-	-	-	-	-	-	3.3	남동	142	10.4	1024.1	-	
2021-10-18 09:21:00	155	-	-	-	-	-	-	3.8	남동	139	10.4	1024.0	-	
2021-10-18 09:22:00	155	-	-	-	-	-	-	3.4	남동	136	10.5	1024.0	-	
2021-10-18 09:23:00	155	-	-	-	-	-	-	3.8	남동	138	10.5	1024.0	-	
2021-10-18 09:24:00	155	-	-	-	-	-	-	4.4	남동	136	10.5	1024.0	-	
2021-10-18 09:25:00	155	-	-	-	-	-	-	4.2	남동	138	10.4	1024.0	-	
2021-10-18 09:26:00	155	-	-	-	-	-	-	3.8	남동	131	10.4	1024.0	-	
2021-10-18 09:27:00	155	-	-	-	-	-	-	3.7	남동	131	10.4	1024.0	-	
2021-10-18 09:28:00	155	-	-	-	-	-	-	4.1	남동	137	10.4	1024.0	-	
2021-10-18 09:29:00	156	-	-	-	-	-	-	3.4	남동	137	10.4	1024.0	-	
2021-10-18 09:30:00	156	-	-	-	-	-	-	3.9	남동	138	10.5	1024.0	-	
2021-10-18 09:31:00	156	-	-	-	-	-	-	3.9	남동	141	10.5	1024.0	-	
2021-10-18 09:32:00	156	-	-	-	-	-	-	4.2	남동	137	10.5	1024.0	-	
2021-10-18 09:33:00	156	-	-	-	-	-	-	3.9	남동	145	10.5	1024.0	-	
2021-10-18 09:34:00	156	-	-	-	-	-	-	4.0	남동	144	10.5	1024.0	-	
2021-10-18 09:35:00	157	-	-	-	-	-	-	3.0	남동	136	10.6	1023.9	-	
2021-10-18 09:36:00	157	-	-	-	-	-	-	4.1	남동	136	10.8	1023.9	-	
2021-10-18 09:37:00	157	-	-	-	-	-	-	3.7	남동	140	10.8	1023.9	-	
2021-10-18 09:38:00	157	-	-	-	-	-	-	3.5	남동	134	10.8	1023.9	-	
2021-10-18 09:39:00	158	-	-	-	-	-	-	4.1	남동	136	10.8	1023.9	-	
2021-10-18 09:40:00	158	-	-	-	-	-	-	4.3	남동	146	10.8	1023.9	-	
2021-10-18 09:41:00	158	-	-	-	-	-	-	4.7	남동	137	10.8	1023.9	-	
2021-10-18 09:42:00	158	-	-	-	-	-	-	4.2	남동	145	10.7	1023.9	-	
2021-10-18 09:43:00	159	-	-	-	-	-	-	3.3	남동	138	10.7	1023.9	-	
2021-10-18 09:44:00	160	-	-	-	-	-	-	4.0	남동	128	10.9	1023.9	-	
2021-10-18 09:45:00	160	-	-	-	-	-	-	4.0	남동	145	10.9	1023.9	-	
2021-10-18 09:46:00	161	-	-	-	-	-	-	3.5	남남동	160	10.9	1023.9	-	
2021-10-18 09:47:00	161	-	-	-	-	-	-	3.6	남동	145	11.0	1023.8	-	
2021-10-18 09:48:00	162	-	-	-	-	-	-	3.6	남동	140	11.1	1023.8	-	
2021-10-18 09:49:00	162	-	-	-	-	-	-	3.2	남남동	148	11.1	1023.8	-	
2021-10-18 09:50:00	163	-	-	-	-	-	-	4.0	남동	139	11.2	1023.8	-	
2021-10-18 09:51:00	163	-	-	-	-	-	-	4.2	남동	138	11.1	1023.7	-	
2021-10-18 09:52:00	164	-	-	-	-	-	-	3.9	남동	136	11.1	1023.7	-	
2021-10-18 09:53:00	165	-	-	-	-	-	-	4.4	남동	129	11.0	1023.7	-	
2021-10-18 09:54:00	166	-	-	-	-	-	-	3.7	남동	140	11.0	1023.7	-	
2021-10-18 09:55:00	166	-	-	-	-	-	-	3.0	남동	139	11.1	1023.7	-	
2021-10-18 09:56:00	166	-	-	-	-	-	-	3.7	남남동	148	11.3	1023.7	-	
2021-10-18 09:57:00	167	-	-	-	-	-	-	4.7	남동	134	11.3	1023.6	-	
2021-10-18 09:58:00	168	-	-	-	-	-	-	4.0	남동	143	11.3	1023.6	-	
2021-10-18 09:59:00	169	-	-	-	-	-	-	3.8	남남동	158	11.2	1023.6	-	
2021-10-18 10:00:00	170	-	-	-	-	-	-	3.6	남남동	165	11.3	1023.6	-	
2021-10-18 10:01:00	170	-	-	-	-	-	-	3.5	남남동	148	11.4	1023.6	-	
2021-10-18 10:02:00	171	-	-	-	-	-	-	3.9	남동	144	11.4	1023.6	-	
2021-10-18 10:03:00	172	-	-	-	-	-	-	3.9	남남동	153	11.4	1023.6	-	
2021-10-18 10:04:00	173	-	-	-	-	-	-	3.0	남남동	150	11.4	1023.6	-	
2021-10-18 10:05:00	174	-	-	-	-	-	-	2.8	남남동	153	11.4	1023.6	-	
2021-10-18 10:06:00	175	-	-	-	-	-	-	3.1	남동	140	11.5	1023.6	-	
2021-10-18 10:07:00	176	-	-	-	-	-	-	3.8	남동	135	11.6	1023.6	-	
2021-10-18 10:08:00	177	-	-	-	-	-	-	3.0	남동	146	11.6	1023.6	-	
2021-10-18 10:09:00	178	-	-	-	-	-	-	3.6	남남동	161	11.7	1023.6	-	
2021-10-18 10:10:00	179	-	-	-	-	-	-	3.2	남남동	154	11.7	1023.6	-	
2021-10-18 10:11:00	180	-	-	-	-	-	-	2.8	남동	135	11.7	1023.6	-	
2021-10-18 10:12:00	182	-	-	-	-	-	-	2.8	남동	138	11.7	1023.6	-	
2021-10-18 10:13:00	183	-	-	-	-	-	-	3.2	남동	137	11.7	1023.6	-	
2021-10-18 10:14:00	184	-	-	-	-	-	-	2.7	남동	126	11.8	1023.6	-	
2021-10-18 10:15:00	184	-	-	-	-	-	-	3.0	남동	132	11.8	1023.6	-	
2021-10-18 10:16:00	186	-	-	-	-	-	-	3.4	남동	130	11.8	1023.6	-	
2021-10-18 10:17:00	187	-	-	-	-	-	-	3.4	남동	133	11.8	1023.6	-	
2021-10-18 10:18:00	188	-	-	-	-	-	-	3.4	남동	129	11.8	1023.6	-	
2021-10-18 10:19:00	189	-	-	-	-	-	-	2.9	남	169	11.8	1023.6	-	
2021-10-18 10:20:00	190	-	-	-	-	-	-	3.3	남	177	11.9	1023.6	-	
2021-10-18 10:21:00	191	-	-	-	-	-	-	2.6	남	174	11.9	1023.6	-	
2021-10-18 10:22:00	192	-	-	-	-	-	-	2.7	남	186	12.1	1023.6	-	
2021-10-18 10:23:00	194	-	-	-	-	-	-	2.9	남남동	163	12.1	1023.5	-	
2021-10-18 10:24:00	195	-	-	-	-	-	-	3.5	남남동	163	12.1	1023.5	-	
2021-10-18 10:25:00	196	-	-	-	-	-	-	3.2	남남동	165	12.1	1023.5	-	
2021-10-18 10:26:00	198	-	-	-	-	-	-	2.6	남동	142	12.1	1023.5	-	
2021-10-18 10:27:00	199	-	-	-	-	-	-	2.2	남남동	157	12.2	1023.5	-	
2021-10-18 10:28:00	201	-	-	-	-	-	-	3.0	남남서	197	12.4	1023.5	-	
2021-10-18 10:29:00	202	-	-	-	-	-	-	3.6	남남동	166	12.4	1023.4	-	
2021-10-18 10:30:00	203	-	-	-	-	-	-	3.8	남남동	148	12.4	1023.4	-	
2021-10-18 10:31:00	204	-	-	-	-	-	-	3.9	남남동	152	12.3	1023.4	-	
2021-10-18 10:32:00	204	-	-	-	-	-	-	4.0	남남동	160	12.3	1023.5	-	
2021-10-18 10:33:00	206	-	-	-	-	-	-	3.5	남남동	157	12.2	1023.5	-	
2021-10-18 10:34:00	208	-	-	-	-	-	-	4.3	남남동	159	12.2	1023.4	-	
2021-10-18 10:35:00	210	-	-	-	-	-	-	4.2	남남동	163	12.2	1023.4	-	
2021-10-18 10:36:00	211	-	-	-	-	-	-	4.0	남남동	160	12.2	1023.4	-	
2021-10-18 10:37:00	213	-	-	-	-	-	-	4.2	남남동	162	12.2	1023.4	-	
2021-10-18 10:38:00	214	-	-	-	-	-	-	3.1	남남동	165	12.2	1023.4	-	
2021-10-18 10:39:00	216	-	-	-	-	-	-	3.0	남	176	12.3	1023.4	-	
2021-10-18 10:40:00	217	-	-	-	-	-	-	4.2	남	170	12.5	1023.4	-	
2021-10-18 10:41:00	219	-	-	-	-	-	-	3.1	남남동	151	12.4	1023.4	-	
2021-10-18 10:42:00	220	-	-	-	-	-	-	3.6	남남동	155	12.4	1023.4	-	
2021-10-18 10:43:00	222	-	-	-	-	-	-	2.5	남남동	163	12.5	1023.4	-	
2021-10-18 10:44:00	223	-	-	-	-	-	-	3.4	남남동	162	12.6	1023.4	-	
2021-10-18 10:45:00	225	-	-	-	-	-	-	3.6	남	189	12.7	1023.3	-	
2021-10-18 10:46:00	227	-	-	-	-	-	-	3.6	남남동	163	12.7	1023.3	-	
2021-10-18 10:47:00	229	-	-	-	-	-	-	3.1	남남동	166	12.7	1023.3	-	
2021-10-18 10:48:00	231	-	-	-	-	-	-	3.1	남	189	12.8	1023.3	-	
2021-10-18 10:49:00	232	-	-	-	-	-	-	3.4	남남서	195	12.8	1023.3	-	
2021-10-18 10:50:00	234	-	-	-	-	-	-	4.0	남남동	156	12.7	1023.3	-	
2021-10-18 10:51:00	236	-	-	-	-	-	-	4.1	남	170	12.7	1023.3	-	
2021-10-18 10:52:00	238	-	-	-	-	-	-	2.9	남	173	12.7	1023.3	-	
2021-10-18 10:53:00	239	-	-	-	-	-	-	2.6	남남동	157	12.8	1023.3	-	
2021-10-18 10:54:00	241	-	-	-	-	-	-	3.4	남남동	156	12.8	1023.3	-	
2021-10-18 10:55:00	243	-	-	-	-	-	-	4.0	남	175	12.9	1023.3	-	
2021-10-18 10:56:00	244	-	-	-	-	-	-	2.9	남남동	168	12.8	1023.3	-	
2021-10-18 10:57:00	246	-	-	-	-	-	-	3.7	남남동	161	12.8	1023.3	-	
2021-10-18 10:58:00	248	-	-	-	-	-	-	3.9	남남동	165	12.9	1023.2	-	
2021-10-18 10:59:00	250	-	-	-	-	-	-	4.4	남	172	13.0	1023.2	-	
2021-10-18 11:00:00	252	-	-	-	-	-	-	3.7	남	180	13.0	1023.2	-	
2021-10-18 11:01:00	254	-	-	-	-	-	-	3.3	남	180	12.9	1023.2	-	
2021-10-18 11:02:00	256	-	-	-	-	-	-	3.1	남	187	12.9	1023.2	-	
2021-10-18 11:03:00	-	-	-	-	-	-	-	-	-	-	-	-	-	
2021-10-18 11:04:00	260	-	-	-	-	-	-	3.4	남	178	13.0	1023.1	-	
2021-10-18 11:05:00	261	-	-	-	-	-	-	2.6	남남동	168	13.0	1023.1	-	
2021-10-18 11:06:00	264	-	-	-	-	-	-	2.8	남	189	13.1	1023.1	-	
2021-10-18 11:07:00	265	-	-	-	-	-	-	1.7	남동	144	13.2	1023.2	-	
2021-10-18 11:08:00	267	-	-	-	-	-	-	2.5	남동	137	13.3	1023.2	-	
2021-10-18 11:09:00	269	-	-	-	-	-	-	2.8	남동	131	13.3	1023.2	-	
2021-10-18 11:10:00	271	-	-	-	-	-	-	2.6	남동	135	13.3	1023.2	-	
2021-10-18 11:11:00	273	-	-	-	-	-	-	2.8	남남동	152	13.4	1023.2	-	
2021-10-18 11:12:00	275	-	-	-	-	-	-	4.2	남남동	164	13.5	1023.2	-	
2021-10-18 11:13:00	277	-	-	-	-	-	-	3.8	남	170	13.4	1023.2	-	
2021-10-18 11:14:00	280	-	-	-	-	-	-	3.6	남	181	13.3	1023.2	-	
2021-10-18 11:15:00	282	-	-	-	-	-	-	4.0	남	173	13.3	1023.2	-	
2021-10-18 11:16:00	284	-	-	-	-	-	-	4.3	남남동	168	13.3	1023.2	-	
2021-10-18 11:17:00	286	-	-	-	-	-	-	4.0	남남동	160	13.2	1023.2	-	
2021-10-18 11:18:00	288	-	-	-	-	-	-	3.9	남	171	13.2	1023.2	-	
2021-10-18 11:19:00	290	-	-	-	-	-	-	4.4	남	170	13.3	1023.2	-	
2021-10-18 11:20:00	292	-	-	-	-	-	-	4.5	남남동	161	13.3	1023.1	-	
2021-10-18 11:21:00	292	-	-	-	-	-	-	4.6	남남동	165	13.3	1023.2	-	
2021-10-18 11:22:00	295	-	-	-	-	-	-	4.3	남남동	163	13.2	1023.2	-	
2021-10-18 11:23:00	298	-	-	-	-	-	-	3.7	남남동	153	13.2	1023.1	-	
2021-10-18 11:24:00	300	-	-	-	-	-	-	4.7	남남동	158	13.2	1023.1	-	
2021-10-18 11:25:00	302	-	-	-	-	-	-	3.7	남남동	165	13.2	1023.1	-	
2021-10-18 11:26:00	305	-	-	-	-	-	-	3.4	남남동	167	13.2	1023.1	-	
2021-10-18 11:27:00	307	-	-	-	-	-	-	2.5	남남동	162	13.3	1023.1	-	
2021-10-18 11:28:00	309	-	-	-	-	-	-	4.2	남남동	158	13.5	1023.1	-	
2021-10-18 11:29:00	312	-	-	-	-	-	-	3.9	남동	139	13.5	1023.1	-	
2021-10-18 11:30:00	314	-	-	-	-	-	-	3.9	남동	134	13.5	1023.0	-	
2021-10-18 11:31:00	316	-	-	-	-	-	-	4.3	남동	146	13.4	1023.0	-	
2021-10-18 11:32:00	318	-	-	-	-	-	-	3.6	남동	135	13.4	1023.0	-	
2021-10-18 11:33:00	321	-	-	-	-	-	-	4.1	남남동	158	13.4	1023.0	-	
2021-10-18 11:34:00	323	-	-	-	-	-	-	3.8	남	178	13.5	1023.0	-	
2021-10-18 11:35:00	325	-	-	-	-	-	-	2.7	남	183	13.5	1023.0	-	
2021-10-18 11:36:00	327	-	-	-	-	-	-	2.9	남	177	13.7	1023.0	-	
2021-10-18 11:37:00	330	-	-	-	-	-	-	3.5	남남동	161	13.7	1023.0	-	
2021-10-18 11:38:00	333	-	-	-	-	-	-	3.3	남남동	164	13.7	1023.0	-	
2021-10-18 11:39:00	335	-	-	-	-	-	-	3.1	남	179	13.7	1023.0	-	
2021-10-18 11:40:00	337	-	-	-	-	-	-	3.8	남	190	13.9	1022.9	-	
2021-10-18 11:41:00	338	-	-	-	-	-	-	4.3	남	190	13.9	1022.9	-	
2021-10-18 11:42:00	340	-	-	-	-	-	-	4.0	남	187	13.8	1022.9	-	
2021-10-18 11:43:00	342	-	-	-	-	-	-	3.3	남남동	168	13.8	1022.9	-	
2021-10-18 11:44:00	345	-	-	-	-	-	-	4.0	남남동	168	13.8	1022.8	-	
2021-10-18 11:45:00	345	-	-	-	-	-	-	3.9	남	186	13.8	1022.8	-	
2021-10-18 11:46:00	348	-	-	-	-	-	-	3.2	남남동	159	13.8	1022.8	-	
2021-10-18 11:47:00	352	-	-	-	-	-	-	3.5	남남동	149	13.9	1022.8	-	
2021-10-18 11:48:00	354	-	-	-	-	-	-	1.9	남남동	152	13.8	1022.8	-	
2021-10-18 11:49:00	357	-	-	-	-	-	-	2.2	남남동	151	13.9	1022.8	-	
2021-10-18 11:50:00	359	-	-	-	-	-	-	3.6	남	174	14.1	1022.8	-	
2021-10-18 11:51:00	361	-	-	-	-	-	-	3.6	남	170	14.0	1022.7	-	
2021-10-18 11:52:00	364	-	-	-	-	-	-	4.3	남	172	13.9	1022.7	-	
2021-10-18 11:53:00	366	-	-	-	-	-	-	3.9	남남동	166	13.8	1022.6	-	
2021-10-18 11:54:00	368	-	-	-	-	-	-	3.4	남	175	13.8	1022.7	-	
2021-10-18 11:55:00	370	-	-	-	-	-	-	3.4	남남동	165	13.9	1022.7	-	
2021-10-18 11:56:00	373	-	-	-	-	-	-	3.4	남	182	14.0	1022.7	-	
2021-10-18 11:57:00	375	-	-	-	-	-	-	3.2	남	173	14.0	1022.7	-	
2021-10-18 11:58:00	377	-	-	-	-	-	-	3.4	남남동	159	14.0	1022.6	-	
2021-10-18 11:59:00	380	-	-	-	-	-	-	4.2	남남동	163	14.1	1022.6	-	
2021-10-18 12:00:00	383	-	-	-	-	-	-	3.8	남남동	157	14.1	1022.6	-	
2021-10-18 12:01:00	385	-	-	-	-	-	-	3.6	남남동	149	14.0	1022.6	-	
2021-10-18 12:02:00	387	-	-	-	-	-	-	2.5	남남동	147	13.9	1022.6	-	
2021-10-18 12:03:00	389	-	-	-	-	-	-	3.4	남남동	166	14.0	1022.6	-	
2021-10-18 12:04:00	392	-	-	-	-	-	-	1.8	남	183	14.2	1022.6	-	
2021-10-18 12:05:00	394	-	-	-	-	-	-	1.7	남	188	14.4	1022.6	-	
2021-10-18 12:06:00	396	-	-	-	-	-	-	1.6	남남서	194	14.6	1022.6	-	
2021-10-18 12:07:00	399	-	-	-	-	-	-	2.3	남	179	14.7	1022.6	-	
2021-10-18 12:08:00	402	-	-	-	-	-	-	2.8	남남동	154	14.7	1022.5	-	
2021-10-18 12:09:00	404	-	-	-	-	-	-	2.8	남남동	149	14.5	1022.5	-	
2021-10-18 12:10:00	406	-	-	-	-	-	-	4.4	남남동	168	14.5	1022.4	-	
2021-10-18 12:11:00	408	-	-	-	-	-	-	3.4	남	184	14.4	1022.5	-	
2021-10-18 12:12:00	411	-	-	-	-	-	-	3.6	남	190	14.4	1022.5	-	
2021-10-18 12:13:00	413	-	-	-	-	-	-	3.7	남남동	151	14.4	1022.4	-	
2021-10-18 12:14:00	416	-	-	-	-	-	-	4.1	남남동	157	14.4	1022.4	-	
2021-10-18 12:15:00	418	-	-	-	-	-	-	3.5	남남서	200	14.4	1022.5	-	
2021-10-18 12:16:00	420	-	-	-	-	-	-	2.4	남서	216	14.6	1022.5	-	
2021-10-18 12:17:00	423	-	-	-	-	-	-	1.8	남서	218	14.6	1022.4	-	
2021-10-18 12:18:00	425	-	-	-	-	-	-	1.8	남서	214	14.7	1022.4	-	
2021-10-18 12:19:00	428	-	-	-	-	-	-	2.6	남	185	14.8	1022.4	-	
2021-10-18 12:20:00	430	-	-	-	-	-	-	3.1	남	174	14.8	1022.4	-	
2021-10-18 12:21:00	432	-	-	-	-	-	-	3.0	남남서	202	14.8	1022.4	-	
2021-10-18 12:22:00	434	-	-	-	-	-	-	2.5	남남서	206	14.9	1022.4	-	
2021-10-18 12:23:00	437	-	-	-	-	-	-	2.5	남서	218	14.8	1022.4	-	
2021-10-18 12:24:00	439	-	-	-	-	-	-	2.1	남남서	194	14.9	1022.4	-	
2021-10-18 12:25:00	441	-	-	-	-	-	-	2.3	남서	224	14.9	1022.4	-	
2021-10-18 12:26:00	444	-	-	-	-	-	-	2.0	남남서	205	14.9	1022.4	-	
2021-10-18 12:27:00	446	-	-	-	-	-	-	1.4	남남서	202	14.9	1022.3	-	
2021-10-18 12:28:00	448	-	-	-	-	-	-	1.7	남남서	198	15.0	1022.3	-	
2021-10-18 12:29:00	451	-	-	-	-	-	-	2.3	남남서	200	15.1	1022.3	-	
2021-10-18 12:30:00	453	-	-	-	-	-	-	1.9	남남서	198	15.1	1022.3	-	
2021-10-18 12:31:00	456	-	-	-	-	-	-	2.6	남	172	15.0	1022.3	-	
2021-10-18 12:32:00	458	-	-	-	-	-	-	3.4	남남동	164	14.8	1022.3	-	
2021-10-18 12:33:00	461	-	-	-	-	-	-	2.6	남	177	14.6	1022.3	-	
2021-10-18 12:34:00	463	-	-	-	-	-	-	3.9	남	169	14.6	1022.2	-	
2021-10-18 12:35:00	465	-	-	-	-	-	-	3.9	남	186	14.4	1022.3	-	
2021-10-18 12:36:00	467	-	-	-	-	-	-	2.3	남남서	193	14.4	1022.3	-	
2021-10-18 12:37:00	470	-	-	-	-	-	-	1.6	남남서	213	14.5	1022.3	-	
2021-10-18 12:38:00	472	-	-	-	-	-	-	1.5	남서	223	14.6	1022.2	-	
2021-10-18 12:39:00	474	-	-	-	-	-	-	3.1	남	191	14.7	1022.2	-	
2021-10-18 12:40:00	476	-	-	-	-	-	-	4.3	남	169	14.8	1022.1	-	
2021-10-18 12:41:00	479	-	-	-	-	-	-	4.9	남	169	14.6	1022.1	-	
2021-10-18 12:42:00	481	-	-	-	-	-	-	4.6	남	169	14.5	1022.1	-	
2021-10-18 12:43:00	483	-	-	-	-	-	-	3.6	남	177	14.5	1022.1	-	
2021-10-18 12:44:00	486	-	-	-	-	-	-	3.6	남남동	165	14.5	1022.1	-	
2021-10-18 12:45:00	487	-	-	-	-	-	-	2.7	남	173	14.6	1022.2	-	
2021-10-18 12:46:00	490	-	-	-	-	-	-	2.3	남	177	14.7	1022.2	-	
2021-10-18 12:47:00	492	-	-	-	-	-	-	1.8	남남서	202	14.9	1022.2	-	
2021-10-18 12:48:00	495	-	-	-	-	-	-	1.8	남	184	15.0	1022.1	-	
2021-10-18 12:49:00	497	-	-	-	-	-	-	2.9	남남동	167	15.0	1022.1	-	
2021-10-18 12:50:00	499	-	-	-	-	-	-	2.4	남남서	193	15.0	1022.1	-	
2021-10-18 12:51:00	501	-	-	-	-	-	-	2.0	남남서	196	15.0	1022.2	-	
2021-10-18 12:52:00	501	-	-	-	-	-	-	2.5	남남동	156	15.1	1022.1	-	
2021-10-18 12:53:00	504	-	-	-	-	-	-	3.0	남남서	198	15.1	1022.1	-	
2021-10-18 12:54:00	507	-	-	-	-	-	-	4.1	남남동	158	15.0	1022.1	-	
2021-10-18 12:55:00	510	-	-	-	-	-	-	4.3	남남동	154	14.8	1022.0	-	
2021-10-18 12:56:00	511	-	-	-	-	-	-	4.9	남남동	163	14.7	1022.0	-	
2021-10-18 12:57:00	514	-	-	-	-	-	-	4.1	남남동	165	14.6	1022.0	-	
2021-10-18 12:58:00	516	-	-	-	-	-	-	3.7	남	169	14.6	1022.0	-	
2021-10-18 12:59:00	519	-	-	-	-	-	-	3.0	남남동	155	14.6	1022.0	-	
2021-10-18 13:00:00	521	-	-	-	-	-	-	2.2	남남동	166	14.6	1022.0	-	
2021-10-18 13:01:00	523	-	-	-	-	-	-	1.6	남남서	204	14.7	1022.0	-	
2021-10-18 13:02:00	525	-	-	-	-	-	-	2.0	남남서	196	14.9	1022.0	-	
2021-10-18 13:03:00	527	-	-	-	-	-	-	2.8	남	175	15.0	1021.9	-	
2021-10-18 13:04:00	529	-	-	-	-	-	-	2.2	남남동	156	15.1	1022.0	-	
2021-10-18 13:05:00	531	-	-	-	-	-	-	2.0	남	184	15.3	1022.0	-	
2021-10-18 13:06:00	533	-	-	-	-	-	-	1.5	남서	214	15.5	1022.0	-	
2021-10-18 13:07:00	536	-	-	-	-	-	-	1.7	남남서	203	15.6	1022.0	-	
2021-10-18 13:08:00	538	-	-	-	-	-	-	2.1	남남서	207	15.6	1021.9	-	
2021-10-18 13:09:00	540	-	-	-	-	-	-	2.5	서남서	239	15.6	1021.9	-	
2021-10-18 13:10:00	543	-	-	-	-	-	-	2.2	남서	224	15.5	1021.9	-	
